Video ID,User Name,Comment
7iNkXRPnf9Q,gbthrylos,"The old classics : Symonds Tusker , V100, SS Jumbo , GM maestro , DF Magnum, Kookaburra Ridgeback , GN Twin Scoop and Dynadrive"
7iNkXRPnf9Q,gbthrylos,Could have done better with bats chosen. Would have been nice if they through in a Tusker or Dynadrive. Also the Jumbo should have got a run
7iNkXRPnf9Q,Tom Cooper,Convicts
7iNkXRPnf9Q,Dhritiman Das,Pretty nostalagic.. We grew up watching these bats used in cricket game especially i were a fan of GM &amp; V slazenger series bat.. Funky stickers
7iNkXRPnf9Q,Michael O'Neill,That six off Dan Vettori was the sweetest of sweet sounds
7iNkXRPnf9Q,Tim wilde,"Looking at all those heavyweight bats only makes me hark back to Bob Simpson&#39;s time as coach, when he tried coaxing a number of players to go back to lighter bats because of the proliferation of modern batsman getting caught in slips. His view was that heavier bats made it more difficult to adjust for lateral movement, especially off the pitch. <br><br>We live in an era of flatter pitches and pace bowling that&#39;s the meat and potatoes of modern cricket, with a bit of spin thrown in. Bradman played in an era where medium pace was at it&#39;s zenith (think Alec Bedser, who bowled what Bradman claimed was the best delivery he ever faced) and spin bowling was king - to the day he died, he still claimed Bill O&#39;Reilly was the greatest bowler he ever saw or faced. So there was much more lateral movement off pitches that weren&#39;t as well protected as they are today, meaning that a lighter bat would have been more advantageous for last millisecond adjustments. <br><br>So with all that said, I think modern heavy bats (which Graeme Pollock popularized to the likes of Greg Chappell) are fine for minimal movement that uses the weight to stroke the ball to the boundary off pace bowlers, but for all the people who ponder what Bradman could have accomplished with them, I suggest they go and look at the full flourish of his stroke play in video clips, plus his lean and diminutive frame - he&#39;d have practically fallen over trying to wield a modern bat. Every bowler who ever faced him said the same thing, that what set Bradman apart from others was the fact he &#39;saw&#39; the ball yards earlier than other batsman - I&#39;ve always put that down to the game he used to play for hours as a kid with the stump and golf ball. A heavier bat would have slowed down his reaction time and negated that advantage somewhat of seeing the ball so early."
7iNkXRPnf9Q,Sandesh Uttam Patil,Sunil gavaskar while doing commentary in a match said &quot;when we played we had bats with edges nowadays players mistime their shots and ball goes off from middle of the edge.&quot;
7iNkXRPnf9Q,Nn J,I think hope you had Sachin Tendulkar bat
7iNkXRPnf9Q,Glugg,"Mark Howard is SO annoying!<br>And, why do this at all with precious bats?!<br>Was SO cringe to see Waugh and Hussey being told off for handling the bats wrong!"
7iNkXRPnf9Q,war daddy,They are sniffing bats like it&#39;s WINE.
7iNkXRPnf9Q,Bharath Krishna,Was a pleasure to watch
sNUIxybTGyk,singh sahab,Legend
sNUIxybTGyk,az h,The era before it was Viv richards and the era after it was Brian lara.<br>Followed by kohli and now Babar Azam.
sNUIxybTGyk,Mukunth Srinivas,"Its all about how you dominated all class bowlers of West Indies, Australia, Pakistan, Srilanka and India..<br><br><br>Both Lara and Sachin did this for the long time except the clasa bowlers of their own team"
sNUIxybTGyk,dops0893,"What makes Lara so special and distinguished was the fact that he was superbly stylish, elegant, effective ...but also that max time he was more like a LONE WARRIOR ....and to score n win matches for so long was just INCREDIBLE  !!! ❤"
sNUIxybTGyk,VK,J Kallis???
sNUIxybTGyk,russell francis,it is so nice to hear a player select from their era. Too many clips on youtube are of players selecting and all time xi yet the players chosen 99.9% of the time played in the last 25 years . short memories and total disrespect for the history of the game
sNUIxybTGyk,Cloud-Blogs by Madhusudhan Rao,"Ravi shashtri and Jeff Boycott are best commentator, what’s crickets without their commentary 🏏"
sNUIxybTGyk,Ravindra Vaishampayan,"He never spoke good about Warne, when Warne was alive"
sNUIxybTGyk,william samaddar,"Both Lara and Sachin played in an era where some of the greatest bowlers of world cricket were in their prime. And both these batsmen not only played but thrived against those mean bowling machines, carrying the weight of the entire team on their shoulders and playing some of the best cricket innings humans will ever get to watch 👍"
sNUIxybTGyk,Harris Abilash,"Lara, Tendulkar in batting, Kallis as a all rounder, wasim and macgrath as pace bowler, Warne and Murali as spinner. These are many other good players, However the above mentioned is some of the  greatest of all time."
sNUIxybTGyk,Earnest John,Sachin and Azhar ❤
sNUIxybTGyk,Manu Bains,Most talented cricketer ever
sNUIxybTGyk,AJI JAYAPALAN,Sachin brain lara 🙏🏼🙏🏼🙏🏼🙏🏼
sNUIxybTGyk,gummy21 junior,Clearly rhisan had a issue with South Africans
sNUIxybTGyk,Manish Nishad,Warned failed in India so did lara lol
sNUIxybTGyk,Insideout-Outsidein,No one matched Sachin
sNUIxybTGyk,Syed Fahad,Best opener only Saeed Anwar best odi
sNUIxybTGyk,Pahari Kitchen,My whole childhood heros in 8 minutes video😢
sNUIxybTGyk,Tanishq Sapare,A GOAT 🐐 Appreciating other GOATS 🐐
sNUIxybTGyk,Asif Mahmud 90,you are overrated
sNUIxybTGyk,RAVI SAHAR,Ricky ponting is so overrated... just look at his numbers in India... Just imagine such numbers for Sachin Tendulkar in Australia... just imagine...
sNUIxybTGyk,RAVI SAHAR,Favourite batsman Sachin Tendulkar ❤<br>Favourite bowler Shane Warne ❤
sNUIxybTGyk,_A1,"everyone shut up, Brian Lara is speaking!!"
sNUIxybTGyk,Proud Indian,What a brilliant analysis by Brian on his contemporaries !!! ❤
sNUIxybTGyk,Sahil Roy,Lara missed kallis
sNUIxybTGyk,sumit gupta,"Best overall viv richards dravid Tendulkar cook sangakara,kallis, lara pointing,inzamam, javed miyadad jaysuriya, don Bradman gary sobers curtly ambrose walsh, sir richard Hadley, breet lee, mcgrath murlidharan aktar wasimakram shane warne steve waugh pollock, Anderson andrew symond,dhoni, kevin peteron, strauss, chandrapaul gayle,jasim amla,abd afridi, malinga kumble waqar chamknda vass, broad best players of whole time"
sNUIxybTGyk,Nasi Ahamed Mohamed Ramzy,"How can someone score 400 runs in test cricket, wow that’s amazing"
sNUIxybTGyk,Bilal Mustafa,"Batters from this generation think they are the best if they played Against wasim, macgrath, the great Caribbean they won&#39;t stand a chance"
sNUIxybTGyk,vasudevananda saraswathi,"These cricjeters are lucky bcoz i didnt enter into game<br>Otherwise my stats are like this<br>300 tests , 27000 runs   h.s 999n.o ,350 centuries,  54 fifties sr of 700<br>As bowler<br>300 mats 3000 wkts 0.0001 economy , 600 5 fifers , 300 10 wkts <br>100 ,10 wkts in an innings <br>Best figures 10/0 for atleast 50 times <br>I will swing the bslls in 100 directions my speed is 10000kms / hr ,<br>U missed a legendary legend like me"
sNUIxybTGyk,ashit ghatak,"It was always a pleasure to watch Lara bat, but I think it&#39;s equally a treat to watch him talk about cricket and his analysis of other greats of his time, the humility and respect for others is exemplary."
sNUIxybTGyk,Rigorous Mathematics By Prof. Usman Ahmed Mansoor.,Brian lara. What a talent he was.
sNUIxybTGyk,Abhi 739,One iron wall people forgot is shivnarayan chanderpaul.
sNUIxybTGyk,SHAKEEL AHMED QURESHI,All times great batsman real hero
sNUIxybTGyk,Nouman khan,Best Batsman in the world
sNUIxybTGyk,Amitava Maity,The legend of world cricket....
sNUIxybTGyk,Al-Huda Rahman,All-Time Greatest XI: <br><br>1. Sir Don Bradman <br>2. Adam Gilchrist (Wicket-Keeper) <br>3. Brian Lara <br>4. Sachin Tendulkar <br>5. Sir Viv Richards (Captain) <br>6. Sir Garfield Sobers <br>7. Wasim Akram <br>8. Glenn McGrath <br>9. James Anderson <br>10. Shane Warne <br>11. Muttiah Muralitharan
sNUIxybTGyk,Tazeem Abbas,Lara is the best in whole world. .     The most stylish
sNUIxybTGyk,Srinivas Vemuri,"Brian Lara, Viv Richards, Greenridge, Gary Sobers, Curtly Ambrose, of course Malcolm Marshall. West Indies players are special and very widely admired in India."
sNUIxybTGyk,𝓜𝓾𝓻𝓪𝓵𝓲,Carl hooper was most underacheived batter
sNUIxybTGyk,Al-Huda Rahman,"James Anderson<br><br>This Guy Is Better Than Sachin Tendulkar In Terms Of Successes &amp; Playing Spirit<br><br>Can You Imagine A Fast Blower Playing For 20 Years &amp; Still Effective Enough To Haunt Opposition!!! <br><br>Fast Bowlers Don&#39;t Have Long Career Because Of Injury, Age, Form Etc<br><br>But James Anderson Is Exceptional!!"
sNUIxybTGyk,Anupam Hota,"Definitely, Carl hooper is such a wonderful player and underrated.. He is a gem for sure.<br>I wud say Vinod Kamli was hugely talented as well.. He cud hv such a great to the cricket World."
sNUIxybTGyk,Raheel Akhtar,"3 greats made their debut vs. Pakistan in that era: Curtly Ambrose 1988, Sachin Tendulkar 1989, Brian Lara 1990."
sNUIxybTGyk,Intermediate G,"Warney was something else, the best I&#39;ve ever seen, regards from Pakistan"
sNUIxybTGyk,MOHAMMED NASAR,MY.FERVERIYET..BASTMAN.LARA.
sNUIxybTGyk,Sushma Jindal,We can say your erra was too grtt..too many all time greats..
sNUIxybTGyk,Umair Usman,Finally someone talking about the great Saqlain Mushtaq
sNUIxybTGyk,Rahat Mahmud,My world 11 (test) last 30 years:-<br><br>Hayden<br>Tendulkar <br>B. Lara<br>Dravid<br>R. Ponting(c)<br>J. kallis<br>A. Gilchrist<br>Wasim akram<br>Shane warne<br>G.mcgrath<br>Murali/Steyn according to pitch<br><br>Beat my team
sNUIxybTGyk,Sanjith K memon,Good talent doesn&#39;t distinguish race or color or continent or faith. 😅
sNUIxybTGyk,Studborn,Lara            - Emperor🦁<br>Ponting     - Monster🐯<br>Sangakkara - Kingster🤴🏻<br><br>Tendulkar - God🙏🏻
sNUIxybTGyk,rahul sinha,What is warnie&#39;s states in India.😂
sNUIxybTGyk,Vinay Kumar,"my favourite batsman is and was lara only, a class apart along with sacin, those 2 are real GOAT as batsman"
sNUIxybTGyk,anand kishore,"IF YOU AREN&#39;T PICKING THE ALMIGHTY SIR JOEL GARNER IN ANY 11, THEN YOU SERIOUSLY DESERVE WORST DEATH.<br><br>END OF THE DISCUSSION. 👍"
sNUIxybTGyk,anand kishore,"MY ALL TIME BEST 11 WITH FEW ALTERNATIVES (ALL PLAYERS IN EXTREME BEAST FORM).....<br><br><br><br>ALL TIME TEST 11 :<br><br><br>1. GAVASKAR/MERCHANT<br>2. DRAVID/SANGA (w)<br>3. BRADMAN<br>4. RICHARDS<br>5. SOBERS/LARA<br>6. STEVE WAUGH (c)<br>7. HADLEE/BOTHAM/KAPIL/IMRAN<br>8. LEE/WASIM/AMBROSE/WALSH<br>9. WARNE/MURALITHARAN<br>10. MARSHALL/ROBERTS<br>11. JOEL GARNER<br>🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥<br><br><br>ALL TIME ODI/T20 11 ( because they play ODI just like T10 🔥😎 ) :<br><br><br>1. SACHIN<br>2. JAYASURIYA<br>3. GILCHRIST (w)<br>4. PONTING (c)<br>5. KALLIS<br>6. BEVAN<br>7. LEE<br>8. WARNE<br>9. WASIM<br>10. WAQAR/DONALD/BOND<br>11. GARNER/MCGRATH<br>🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥<br><br><br>(NO HATE TO ANYONE. BUT THERE&#39;S SOME BETTER MATCH WINNERS WITH CAPTAINCY BATTING KEEPING COMBINATION, THAT&#39;S WHY DHONI MISSES OUT, AND THERE ARE MANY MORE PLAYERS POSSIBLE TO PICK THAN NOWADAYS PLAYERS, THAT&#39;S WHY ALL PLAYERS OF THIS GENERATION MISS OUT)<br><br><br>IMPOSSIBLE FOR ANY POST 1990s TEAM TO WIN AGAINST THIS 11 !!!!!<br>🙏✌️😎🔥🔥🔥🔥🔥🔥🔥🔥"
sNUIxybTGyk,phanidhar kumar,The man himself is an absolute legend in cricket history with his amazing batting skills!!
sNUIxybTGyk,Sandeep Ghosh,How come no body mentions Jack Kallis he was as good as Tendulkar and a great bowler … the best all rounder period.
sNUIxybTGyk,Sri Ram,Undoubtedly it&#39;s ponting Australia 🦘
sNUIxybTGyk,tabii,History best player.his record shows all .375runs .then 400 runs and then 500 runs wow ❤❤❤❤
sNUIxybTGyk,Nadeem Mustafa,👍👍👍
sNUIxybTGyk,Rahul Sirari,i hv only two fav batsmen sachin n lara
sNUIxybTGyk,Snehamoy Dutta,I always wanted to compare Brian Lara with the great Kumar Sangakkara....
sNUIxybTGyk,Manish Thakur,King Lara
sNUIxybTGyk,Shejwalkar Hemant,Brian&#39;s honesty and simplicity is rare to see.
sNUIxybTGyk,Bilal Ejaz Aziz,"Such a down to earth guy.<br>He proved that,  actions speak louder than words."
sNUIxybTGyk,keep__coming__back__,People compare tendulkar with other batters....... 😂😂😂
sNUIxybTGyk,Evan William,Did he mention Murali and Sanath
sNUIxybTGyk,Lens View Productions,SACHIN GOD OF CRICKET
sNUIxybTGyk,NAVEEN KUMAR POOVADI,Top 5 old generation SACHIN RAMESH TENDULKAR BRIAN CHARLES&#39;S LARA RICKY PONTING RAHUL DRAVID JAK KALLIS NEW GENERATON TOP 5 king kohli Steven Smith Joe root Kane viliamson babar azam optional AB DIVILLIARS BUT HE RETIRED
sNUIxybTGyk,v SREENIWAS,"Lara as a left handed, Tendulkar as a right handed are the best to watch in any day !"
sNUIxybTGyk,Amit Shravan,Mr Lara U Miss THE WALL RahuL Dravid He Is Better Then Ricky Ponting<br><br>My Top 3 That Time &amp; I Think many Person Agree with Me<br>Sachin Tendulkar<br>Brian Lara<br>RahuL DraviD
sNUIxybTGyk,raju ji,"This man himself was a GOAT , so humble and appreciative of his colleagues !!"
sNUIxybTGyk,NiTz Vision,"Indian batsmen are considered as best  against spinners . Indians played Warner more easily than muralidharan.  According to me muralidharan was best spinner , second was shane"
sNUIxybTGyk,Paras Joshi,Warne was the best spinner I will rate him above Murli bcuz he was outstanding in every country except India
sNUIxybTGyk,anthony selby,Man Ricky Ponting in his prime was sum else .....  destructible
sNUIxybTGyk,Aditya Vora,i always feel that westindies could have been the greatest team even in th 90&#39;s  and the 21st centrurey .. such a pity that never happened . what ever the reason for that . we got robbed of that
sNUIxybTGyk,Aditya Vora,bang on about carl hooper - also chandrapaul
sNUIxybTGyk,Anup Kale,"Lara forgot about another great batsman, that’s himself 😊"
sNUIxybTGyk,Vikram Puranik,Undisputed all time No 1 left handedBatsmen  we in India were fortunate to watch when in our growing up days.
sNUIxybTGyk,Shoaib Ahmed,"Sangakkara was the best batsman of this generation, full stop. Beautiful to watch, yet massive run productivity."
sNUIxybTGyk,Dr.Ishtiyaq Qadri,"Legend, entertainment,  most stylish batsman"
sNUIxybTGyk,moon75866,Akram was undoubtedly the greatest! Not just the greatest left-arm pacer but the greatest of them all. As seconded by this legend himself
sNUIxybTGyk,Bharath,❤️🌹Lara Forever🌹❤️
sNUIxybTGyk,Vikkycb,"For me all time XI without current players would be<br>Sachin, Gilchrist, Ponting, Viv Richards, LARA, Hussey, Imran, Wasim,  McGrath, Warne &amp; Murali."
sNUIxybTGyk,Ishan Rivimal,🔥🔥
sNUIxybTGyk,d.kumar reka,What about dhoni
sNUIxybTGyk,Vishal Tripathy,i haven&#39;t followed cricket for a decade maybe but isn&#39;t jacques kallis one of the greatest of all times if we considered all aspects of the game.
sNUIxybTGyk,alee the hunk,"He is the real king of cricket❤️<br>Brain Charles Lara ❤️ we all adore your style of play, you always looked stylish and commanding position while you were in your prime form. Lara you made us Love cricket to be honest ❤"
sNUIxybTGyk,Hamza Tariq,Brian Lara is like MJ of cricket.
sNUIxybTGyk,varunretro,"Good call out on Hooper, talented but not lucky."
fNWFPvDAd54,Jacko,Bowling Gazza
fNWFPvDAd54,Ben Cox,Bowling Garyyyy
fNWFPvDAd54,CR,Not even a single video to upload 🤣🤣🤣🤣🤣🤣
fNWFPvDAd54,CR,What about in India 🤣🤣🤣🤣🤣🤣
fNWFPvDAd54,Cool Boy,Shame on you fox cricket
fNWFPvDAd54,Raahat Arora,"Warner sus <a href=""https://www.youtube.com/watch?v=fNWFPvDAd54&amp;t=0m46s"">0:46</a>"
fNWFPvDAd54,Tariq Siddique,Nice video 👍 brother Iam from London
fNWFPvDAd54,flytime,Lame!
fNWFPvDAd54,subhash chandra bhaaratha,face of fox ?? who??
fNWFPvDAd54,SUJ∆L SHUKLA,Ind vs Aus in WTC final ❤️<br>South Africa tried their best to make this match 😂💯❤️
fNWFPvDAd54,CursoryMercenary,"Thank God it&#39;s the final day of the Test Summer,  South Africa and West Indies are barely Test standard sides."
fNWFPvDAd54,Letty,Bowling Garry
MWIjKgojjT0,Vaibhav Kumar,india😂🤣🤣🤣
MWIjKgojjT0,RP17,Those who prefer nd compare Pant will gilly should watch this. Gilly had advantage of superb batting line up.
MWIjKgojjT0,Bijoy Pratap Singh,Mother board 🖕🖕🖕🖕🖕
MWIjKgojjT0,Ashish Gupta,Australia तो गियो
MWIjKgojjT0,Rajesh Grewal,My favorite player gilchrist
MWIjKgojjT0,Elpapi Kilo,I really enjoy these
MWIjKgojjT0,pv tests,gigantic props to the animator too.
MWIjKgojjT0,pv tests,so fkn good.
MWIjKgojjT0,07sanjeewakaru,Sri Lankans would&#39;ve really loved had Gilly been retired from all forms of cricket in 2006...
MWIjKgojjT0,RhinoRL,Love this series
oH9mnAfXp_k,the Yaduvanshi Indian,All Bilatreal Test Match Series Played by Australia in India  <br>1:-1935-36:-4 Match Series Drawn by 2-2<br>2:-1945-46:-4 Match Series Drawn 1-1<br>3:-1956-57:-Aus Win 3 Match Series by 2-0<br>4:-1959-60:-Aus Win 5 Match Series by 2-1<br>5:-1964-65:-3 Match Series Drawn 1-1<br>6:-1969-70:-Aus Win 5 Match Series by 3-1<br>7:-1979-80:-IND Win 7 Match Series by 2-0<br>8:-1986-87:-3 Match Series Drawn 0-0<br>9:-1996-97:-IND Win 2 Match Series 2-0<br>10:-1997-98:-IND Win 3 Match Series 2-1<br>11:-2000-01:-IND Win 3 Match Series 2-1<br>12:-2004-05:-AUS Win 4 Match Series 2-1<br>13:-2008-09:-IND Win 4 Match Series 2-0<br>14:-2010-11:-IND Win 2 Match Series 2-0<br>15:-2012-13:-IND Win 4 Match Series 4-0<br>16:-2016-17:-IND Win 4 Match Series 2-1
oH9mnAfXp_k,Harsha Kohli,RRR performance 👏
oH9mnAfXp_k,radha pandey,If Australia loose 4-0 then they might endup missing WTC final birth against India. Please discuss all permutations and combinations of points table on WTC.
oH9mnAfXp_k,SAYANTAN SINGHA,"Well you guys keep on sweeping , we will celebrating a clean sweep😄😄👏👏"
oH9mnAfXp_k,Andy Clohessy,"And Australia just lost at the Feroz Shah Kotla ground, collapsing from 61-1 to 113 all out in their 2nd innings. 2-0 to India."
oH9mnAfXp_k,sigma Men 🐅,Gone Gone Sandpaper Gone🥲🔔😂🫰🏻<br>Australian Men&#39;s Cricket Team 🦮 <br>Cry more sandpapers 😄 🤣
oH9mnAfXp_k,Sanket Shelke,I&#39;ve just watched Australia fall like nine pins. From remaining 61-1 overnight to losing 9 wickets for just 55 runs. Wow. What a journey 😂😂
oH9mnAfXp_k,Aksman8,2nd test match just ended🤣
oH9mnAfXp_k,Paliwal,How you feeling ? Kaisi rahi....
oH9mnAfXp_k,LemTo Alem Walling,"Ravi Shastri, Sanjay Manjrekar, Sunil Gavaskar. This message is for Indian commentary, stop praising your players 24/7 while you are in commentary. Once, twice no problem. But praising 24/7 makes me sick. By the way, all tail enders in the world of cricket can bat at home. Send your precious tail ender overseas😂😂 and check the results please."
oH9mnAfXp_k,🛣️ road,"(RRR) ya ROHIT, RAVICHANDRAN ashvin, RABINDRA JADEJA ❤️ movie in 1st test❤️🇮🇳"
oH9mnAfXp_k,🛣️ road,I am Indian 🇮🇳❤️
oH9mnAfXp_k,Raki Jani,"Unless Travis Head is as good as AB, I don&#39;t think he succeed against ashwin and jadeja."
oH9mnAfXp_k,TRY HARD,Cheaters have audacity to call our empire and players cheaters. Wow<br>Btw Australian sand paper cricket is fantastic 🤣
oH9mnAfXp_k,Sunil Bhalla,But remember that Delhi is a run machine pitch
oH9mnAfXp_k,Aus Gang,"What does hard edge even mean? You need patience, ability to move your feet and get to the pitch of the ball, and no reverse sweep shots!"
oH9mnAfXp_k,Anekant Patil,You guys overreact to the pitch
oH9mnAfXp_k,jaikrish1,"Too (2) much sun(s) stroke. In Indian, Ravi means Sun"
oH9mnAfXp_k,Quiet,"I honestly can&#39;t bear to hear the half-arsed &quot;ehh, (overblown complaints), but gotta give credit where credit&#39;s due&quot; typical weasel Australian and English response to losing again. <br>Have some class."
oH9mnAfXp_k,Abinash Samantaray,It&#39;s time to revenge of 36 all out .make Australia all out inside 36 in both innings
oH9mnAfXp_k,V4L,भारत wins.
oH9mnAfXp_k,M.C.N,Spin in Pitch Ugly 🤔 🤣🤣🤣<br>Pace in Pitch beautiful 🤣😝
oH9mnAfXp_k,GOAWIN BEST,"Go team IND, supporting you since day one.6cric😘💛💝🧡😻💞💗💯❣🌟🏆🏏"
oH9mnAfXp_k,Laksh,MATCH WAS FANTASTIC.... AUS IS REALLY A BEST TEAM🤣🤣🤣🤣
oH9mnAfXp_k,Laksh,Fox cricket is crying 😭😭😭
oH9mnAfXp_k,Bang Bang Gaming,Australia should play in streets of nagpur Or delhi cuz in their the ball spins more than anyother international venues cuz venues will be watered <br>If u wanna prepare for spin they go to small grounds where locals play ball spins more than any other international venues <br>Advice for Australia;
oH9mnAfXp_k,vanrob sarma,Usman Khwaja<br>David Warner<br>Marnus Labuschagne<br>Steven Smith<br>Travis Head<br>Cameroon Green<br>Alex Carey<br>Mitchell Starc<br>Pat Cummins<br>Todd Murphy<br>Nathon Lyon
oH9mnAfXp_k,Amir suhail 🇮🇳,Even these people are scared 😂
oH9mnAfXp_k,Sid 179,Aussies are at the same stage India were in the 2020-21 series after first test. Do they have the mettle and wherewithal to stage a come back in a similar fashion with their benchstrenght. They would have to suffer a few injuries first to make a like for like comparision. 😁
oH9mnAfXp_k,Arka Sengupta,"What they campaigned before test, it&#39;s not sporting. It&#39;s ugly. Shame that they don&#39;t take their accountability."
oH9mnAfXp_k,Soumik Chatterjee,"I get a feeling that the Aussies will bounce back, that loss surely gonna hurt them badly, as proud Aussies they should be eager to prove a lot of predictions wrong, it&#39;s an action replay of India&#39;s series down under, the Aussies are going through the exact mental agony which the Indians have gone through pro 36 episode @ Adelaide. How the Aussies react to the present situation gonna determine the outcome of the series. It&#39;s a cracker of a game awaits in Delhi...that&#39;s a given....I never liked an attitude to troll opponents, instead give utmost respect to the opponents, and when your oppossition is Australian cricket team, it&#39;s not a matter of joke, you gotta be weary of their counter attack. Some of the Indian media outlets and Indian legends of past are behaving exactly the way Aussie media and their legends reacted after India&#39;s 36 episode, Indian ckt team gave them a befitting reply by displaying outstanding ckt in next matches to clinch the series. There is no reason to believe Aussies can&#39;t replicate the exact reaction, so India should forget Nagpur and prepare to face even tougher test at Delhi..."
oH9mnAfXp_k,Jean Paul,"Drop Lyon, my Aussie Spinners would be Todd Murphy and Zampa. Lyon was inaffective against India in the past series also"
oH9mnAfXp_k,Akshay Rajput,Khwaja <br>Handscomb <br>Marnus<br>Smith(vc) <br>Head<br>Green<br>Carey(wk)<br>Cummins(c)<br>Starc<br>Todd Murphy <br>Lyon
oH9mnAfXp_k,arun prashad,When someone says ashwin is home bully yes he may be. But give a name who dominated more than ashwin I&#39;m bowling in India. Even kumble and harbajan were smacked for runs in India sometimes of thier career  but i have never seen ashwim was dominated by someothers in India. He even improved in Australian conditions. Got Steve Smith in Australia twice at least.
oH9mnAfXp_k,Prasanna Venkataraman,It’s just silly how Australians and Brits always demand for home conditions when they tour India. Absolute cry babies.
oH9mnAfXp_k,A-man,Kangaroo ready for 4-0
oH9mnAfXp_k,AIKA gamers and sports,Steve Smith best of luck
oH9mnAfXp_k,Shreyes,"Most of the comments are from indians, i think except indian subcontinent, cricket is not popular in any other country, football and rugby are more popular in england, besides Australia is good in many sports like rugby, association football, Australian rules football, whereas india is good in only one sport that is cricket, still we have not won a single icc trophy since 10 years"
oH9mnAfXp_k,wasiq m.k,"Try to use Travis head instead of warner as head can provide you some part time spin option as well,and again if khwaja has problem use renshaw as an opener!<br>My playing 11 for next test!<br>1.travis head<br>2.matt renshaw<br>3.marnus<br>4.steve Smith<br><a href=""http://5.cam/"">5.cam</a> green<br>6.alex Carey<br>7.pat Cummins<br>8.nathan lyon<br>9.todd Murphy<br>10.swepson<br>11.mitchell starc/hazalwood"
oH9mnAfXp_k,Avinash Views,When 8 down in India can score 80+ runs and Auz media and &quot;experts&quot; complain abt &quot;poor&quot; pitch😂😂😂😂😂.. when u dnt know to play cricket and complain abt pitch..
oH9mnAfXp_k,manav sindhwani 1,2nd test you will be win Australia
oH9mnAfXp_k,Kawal Puri,Warner khaja Last series in India 2017 batting fall
oH9mnAfXp_k,Ritwik Gautam,"Fox news in association with sky sports moved a resolution on indian pitches at United Nation Pitch Control Council (UNPCC).... As per our sources Bangladesh used their VETO power to block this resolution!!!!! Indian prime minister Modi thanked Sheikh Hasina in this regard in a phone call between two leaders!!!!!! BCCI chief thanked BCB in this regard and guaranteed two picks at the smallest league cricket in the world!!!!!! I forgot the name of the league, something like IPL..... Antony Blinkon stated that Australian ally USA moved their 7th fleet to the shore of Bay of Bengal to counter India&#39;s two missile system named FarhanJADEJA and PreASHWIN as per sources.......Alan Border stated that if Aussie want to play like this change the name of the tournament to RANCHO - GAVASKAR trophy from BORDER - GAVASKAR trophy (as per sources)"
oH9mnAfXp_k,K_Banerjae.,Good to listen all are talking about performances not t pitch. India scored 400 in decent track n utilised t condition. Well done team India👏!!!🇮🇳
oH9mnAfXp_k,Sudhir Dahiya,Is that Allen Border in the middle ? 🤔
oH9mnAfXp_k,Jace Da Ace,Amazing result for India against the #1 test Nation in the World. Hard to see any other nation catching either Australia or India for the final of the World Test Championship in a few years&#39; time! Looking forward to the rest of this series...
oH9mnAfXp_k,ambi ven,I think Gill should be played instead of Rahul
oH9mnAfXp_k,trinadh reddy,U dirty guys make green bouncy dangerous piches..and saying Indian turning piches ugly shame on u idiots first learn how to play spin ur legends are farworst than our tailenders
oH9mnAfXp_k,Karun Verma,Prime Video: &quot;Test 3 - its back to from where it started as India make Oz taste the dirt again&quot;
oH9mnAfXp_k,Tony Stark,"Indian cricket team❤️<br><br><a href=""https://youtu.be/0AxWsUhmVm4"">https://youtu.be/0AxWsUhmVm4</a>"
oH9mnAfXp_k,Hari Haran,When Brad Haddin says &quot;India didn&#39;t do anything out of the ordinary&quot; I think he must have confused his career with India&#39;s performance.
oH9mnAfXp_k,THE FISHERMAN,GREAT ONE
oH9mnAfXp_k,Sanjib Sarmah,Dw<br>That all down in 36 revenge has not yet Succesed Ind
oH9mnAfXp_k,subbu,"Australia have seen their peaks during legends like McGrath,warney,punter,Waugh,Gilly,haydos and clarke"
oH9mnAfXp_k,kissan khan,"What will happen if India playing 11 <br>1.rohit<br>2.gill<br>3.pujara<br>4.kohli<br><a href=""http://5.sky/"">5.sky</a><br>6.pant<br>7.hardick<br>8.jadeja<br>9.ashwin<br>10.axar<br>11.thakur<br>In Indian spinning track 🤣😅🤣😅😅"
oH9mnAfXp_k,bollyBob1980,"When Rohit registered his century, Australia was leading by a single, they were too complacent when bowling to Jadeja &amp; Patel. Their fields were passive, their catching uncharacteristically sloppy, Murphy shouldered too much &amp; came through superbly. The second innings capitulation was inexcusable: Australia need to turn ability into aptitude; Head needs to replace Renshaw; Warner needs to be assessed, perhaps Handscomb can bat higher between Ussie &amp; Head. The bowlers need to bowl more accurately. It started well on Day 2 with half of India dismissed &amp; focus declined causing an ultimately disastrous result. India were great; Australia are a great team &amp; need to be better."
oH9mnAfXp_k,free speech,If cricket australia pay me million dollar i will ensure aussies win in india in few years and after that they will never lose in india. What is the secret?  You need a great spinner .  All he has to be is young and tall ( 61&quot; -6 2&quot;). Too tall then their kneeds ankles will be weak and cant bend back. Any spinner who dont bend is not great spinner. Ashwin is a floater . he excels when ball dont bounce.
oH9mnAfXp_k,free speech,"Australia can have 5 spinners , it do not matter. GAME is won by score board pressure. Even bad spinners can take wickets. Aussie batting against indian spinner is deciding factor.  Indians are good player of spin. You need two excellant spinner and one Kevin pieterson to take down india in india."
